0, -0.1, 0, 0, -0.1, 0, 0, -0.1, 0, 0, 
0.005, -0.0987736, 0.490048, -8.95457e-05, -0.0993875, 0.244753, -7.97916e-06, -0.0975595, 0.971408, -4.70915e-08, 
0.01, -0.0951159, 0.97024, -0.000176557, -0.0975576, 0.486416, -1.58353e-05, -0.0903805, 1.88634, -9.17663e-08, 
0.015, -0.08911, 1.42714, -0.000258642, -0.0945337, 0.72188, -2.34477e-05, -0.0788773, 2.69311, -1.31748e-07, 
0.02, -0.0809051, 1.84774, -0.000333527, -0.0903542, 0.948124, -3.06988e-05, -0.0637023, 3.34891, -1.65029e-07, 
0.025, -0.0707135, 2.21996, -0.000399124, -0.0850726, 1.16226, -3.74756e-05, -0.0456934, 3.82248, -1.89976e-07, 
0.03, -0.0588041, 2.5332, -0.000453586, -0.0787564, 1.36156, -4.36713e-05, -0.0258136, 4.09526, -2.05409e-07, 
0.035, -0.0454945, 2.77876, -0.000495362, -0.0714859, 1.54353, -4.91863e-05, -0.00508705, 4.16118, -2.10648e-07, 
0.04, -0.0311404, 2.95017, -0.00052324, -0.0633538, 1.7059, -5.39299e-05, 0.0154604, 4.02528, -2.05526e-07, 
0.045, -0.0161234, 3.04345, -0.000536379, -0.0544629, 1.84668, -5.7821e-05, 0.0348521, 3.70191, -1.90381e-07, 
0.05, -0.000838728, 3.05719, -0.000534329, -0.0449258, 1.96418, -6.07894e-05, 0.052202, 3.21259, -1.66016e-07, 
0.055, 0.0143175, 2.99246, -0.000517036, -0.0348622, 2.05704, -6.27765e-05, 0.0667454, 2.58411, -1.33648e-07, 
0.06, 0.0289605, 2.85267, -0.000484837, -0.0243983, 2.1242, -6.3736e-05, 0.0778612, 1.84686, -9.48438e-08, 
0.065, 0.0427279, 2.64325, -0.000438443, -0.0136642, 2.16497, -6.36344e-05, 0.0850868, 1.03356, -5.1438e-08, 
0.07, 0.0552888, 2.37139, -0.000378912, -0.00279314, 2.17899, -6.24516e-05, 0.0881266, 0.17831, -5.45729e-09, 
0.075, 0.0663517, 2.04558, -0.000307612, 0.00808105, 2.16624, -6.01805e-05, 0.0868588, -0.682922, 4.09678e-08, 
0.08, 0.0756703, 1.6753, -0.000226179, 0.0188252, 2.12704, -5.68277e-05, 0.0813627, -1.50506, 8.56937e-08, 
0.085, 0.0830473, 1.27061, -0.00013647, 0.0293083, 2.06201, -5.24128e-05, 0.0719507, -2.2421, 1.26675e-07, 
0.09, 0.0883364, 0.841916, -4.05112e-05, 0.0394037, 1.97209, -4.69685e-05, 0.05915, -2.8547, 1.62077e-07, 
0.095, 0.0914437, 0.399605, 5.95535e-05, 0.0489898, 1.85852, -4.05397e-05, 0.0436624, -3.31278, 1.90375e-07, 
0.1, 0.0923268, -0.0461126, 0.000161514, 0.057952, 1.7228, -3.31833e-05, 0.0263135, -3.59692, 2.10428e-07, 
0.105, 0.0909939, -0.484987, 0.000263144, 0.0661837, 1.56666, -2.49671e-05, 0.00799882, -3.69853, 2.21527e-07, 
0.11, 0.0875066, -0.906132, 0.000362256, 0.0735878, 1.39206, -1.59692e-05, -0.0103688, -3.6191, 2.23418e-07, 
0.115, 0.0819792, -1.29939, 0.000456753, 0.0800771, 1.20116, -6.27688e-06, -0.0279063, -3.36881, 2.16297e-07, 
0.12, 0.0745742, -1.6558, 0.000544676, 0.0855761, 0.99629, 4.01442e-06, -0.0437999, -2.96487, 2.00786e-07, 
0.125, 0.0654955, -1.96773, 0.000624256, 0.0900208, 0.779898, 1.48023e-05, -0.0573358, -2.42987, 1.77891e-07, 
0.13, 0.0549816, -2.22898, 0.000693943, 0.0933602, 0.554564, 2.59787e-05, -0.0679237, -1.7903, 1.48944e-07, 
0.135, 0.0432983, -2.43479, 0.000752444, 0.095556, 0.322945, 3.7431e-05, -0.0751126, -1.07526, 1.15536e-07, 
0.14, 0.0307318, -2.58184, 0.000798744, 0.0965837, 0.0877556, 4.90435e-05, -0.0786016, -0.315542, 7.94501e-08, 
0.145, 0.0175813, -2.66816, 0.00083212, 0.0964322, -0.148251, 6.06986e-05, -0.0782462, 0.456827, 4.25778e-08, 
0.15, 0.00415264, -2.69312, 0.000852154, 0.0951046, -0.382164, 7.22785e-05, -0.0740763, 1.2033, 6.84227e-09, 
0.155, -0.00924831, -2.65726, 0.000858734, 0.092619, -0.611004, 8.36664e-05, -0.0663258, 1.88253, -2.58992e-08, 
0.16, -0.0223212, -2.56228, 0.000852054, 0.0890079, -0.83187, 9.4748e-05, -0.0554245, 2.45816, -5.39561e-08, 
0.165, -0.0347769, -2.4109, 0.000832598, 0.0843182, -1.04198, 0.000105413, -0.041966, 2.90136, -7.58956e-08, 
