0, -0.1, 0, 0, -0.1, 0, 0, -0.1, 0, 0, 
0.001, -0.1, 0.0981, -1.8e-05, -0.1, 0.04905, -1.6e-06, -0.1, 0.1962, -9.5e-09, 
0.002, -0.0999019, 0.196337, -3.59964e-05, -0.099951, 0.0981018, -3.19997e-06, -0.0998038, 0.392362, -1.9e-08, 
0.003, -0.0997056, 0.294604, -5.39696e-05, -0.0998528, 0.14713, -4.79892e-06, -0.0994114, 0.588024, -2.84804e-08, 
0.004, -0.099411, 0.392796, -7.18999e-05, -0.0997057, 0.196109, -6.39588e-06, -0.0988234, 0.782724, -3.79215e-08, 
0.005, -0.0990182, 0.490805, -8.97677e-05, -0.0995096, 0.245015, -7.98987e-06, -0.0980407, 0.976004, -4.73039e-08, 
0.006, -0.0985274, 0.588522, -0.000107553, -0.0992646, 0.293821, -9.5799e-06, -0.0970647, 1.16741, -5.66079e-08, 
0.007, -0.0979388, 0.68584, -0.000125237, -0.0989708, 0.342503, -1.1165e-05, -0.0958973, 1.35649, -6.58144e-08, 
0.008, -0.097253, 0.782649, -0.0001428, -0.0986283, 0.391035, -1.27442e-05, -0.0945408, 1.5428, -7.49041e-08, 
0.009, -0.0964703, 0.878842, -0.000160222, -0.0982372, 0.439392, -1.43165e-05, -0.092998, 1.72591, -8.38582e-08, 
0.01, -0.0955915, 0.974308, -0.000177484, -0.0977978, 0.487549, -1.5881e-05, -0.0912721, 1.9054, -9.2658e-08, 
0.011, -0.0946172, 1.06894, -0.000194567, -0.0973103, 0.535482, -1.74366e-05, -0.0893667, 2.08085, -1.01285e-07, 
0.012, -0.0935483, 1.16263, -0.000211451, -0.0967748, 0.583166, -1.89825e-05, -0.0872858, 2.25186, -1.09722e-07, 
0.013, -0.0923856, 1.25527, -0.000228119, -0.0961916, 0.630575, -2.05176e-05, -0.085034, 2.41804, -1.1795e-07, 
0.014, -0.0911304, 1.34675, -0.00024455, -0.0955611, 0.677686, -2.2041e-05, -0.0826159, 2.57904, -1.25954e-07, 
0.015, -0.0897836, 1.43697, -0.000260727, -0.0948834, 0.724474, -2.35518e-05, -0.0800369, 2.73448, -1.33715e-07, 
0.016, -0.0883466, 1.52582, -0.000276632, -0.0941589, 0.770914, -2.5049e-05, -0.0773024, 2.88404, -1.41219e-07, 
0.017, -0.0868208, 1.6132, -0.000292246, -0.093388, 0.816984, -2.65317e-05, -0.0744184, 3.02739, -1.48449e-07, 
0.018, -0.0852076, 1.699, -0.000307552, -0.092571, 0.862658, -2.79989e-05, -0.071391, 3.16424, -1.55391e-07, 
0.019, -0.0835086, 1.78313, -0.000322532, -0.0917084, 0.907914, -2.94497e-05, -0.0682267, 3.2943, -1.6203e-07, 
0.02, -0.0817255, 1.86549, -0.000337169, -0.0908004, 0.952728, -3.08833e-05, -0.0649324, 3.41731, -1.68353e-07, 
0.021, -0.07986, 1.94597, -0.000351447, -0.0898477, 0.997077, -3.22987e-05, -0.0615151, 3.53304, -1.74346e-07, 
0.022, -0.077914, 2.02449, -0.000365348, -0.0888506, 1.04094, -3.3695e-05, -0.0579821, 3.64125, -1.79998e-07, 
0.023, -0.0758895, 2.10095, -0.000378858, -0.0878097, 1.08429, -3.50714e-05, -0.0543408, 3.74175, -1.85296e-07, 
0.024, -0.0737886, 2.17526, -0.00039196, -0.0867254, 1.12711, -3.64269e-05, -0.0505991, 3.83437, -1.9023e-07, 
0.025, -0.0716133, 2.24734, -0.00040464, -0.0855983, 1.16937, -3.77606e-05, -0.0467647, 3.91895, -1.9479e-07, 
0.026, -0.069366, 2.3171, -0.000416881, -0.0844289, 1.21105, -3.90718e-05, -0.0428458, 3.99534, -1.98966e-07, 
0.027, -0.0670489, 2.38445, -0.000428671, -0.0832179, 1.25214, -4.03596e-05, -0.0388504, 4.06345, -2.02751e-07, 
0.028, -0.0646644, 2.44932, -0.000439995, -0.0819657, 1.29261, -4.16232e-05, -0.034787, 4.12316, -2.06136e-07, 
0.029, -0.0622151, 2.51164, -0.00045084, -0.0806731, 1.33244, -4.28617e-05, -0.0306638, 4.17441, -2.09114e-07, 
0.03, -0.0597035, 2.57132, -0.000461193, -0.0793407, 1.37161, -4.40743e-05, -0.0264894, 4.21715, -2.11681e-07, 
0.031, -0.0571321, 2.62831, -0.000471041, -0.0779691, 1.41009, -4.52602e-05, -0.0222722, 4.25134, -2.1383e-07, 
0.032, -0.0545038, 2.68253, -0.000480374, -0.076559, 1.44788, -4.64187e-05, -0.0180209, 4.27696, -2.15557e-07, 
0.033, -0.0518213, 2.73393, -0.000489178, -0.0751111, 1.48495, -4.75489e-05, -0.0137439, 4.29403, -2.16859e-07, 
0.034, -0.0490874, 2.78244, -0.000497445, -0.0736262, 1.52128, -4.86502e-05, -0.0094499, 4.30256, -2.17733e-07, 
0.035, -0.0463049, 2.82802, -0.000505163, -0.0721049, 1.55686, -4.97218e-05, -0.00514735, 4.30258, -2.18178e-07, 
0.036, -0.0434769, 2.8706, -0.000512323, -0.070548, 1.59165, -5.07629e-05, -0.000844762, 4.29417, -2.18193e-07, 
0.037, -0.0406063, 2.91015, -0.000518916, -0.0689564, 1.62566, -5.17728e-05, 0.00344941, 4.27739, -2.17777e-07, 
0.038, -0.0376962, 2.94663, -0.000524933, -0.0673307, 1.65886, -5.27509e-05, 0.00772679, 4.25232, -2.16932e-07, 
0.039, -0.0347495, 2.97999, -0.000530367, -0.0656718, 1.69123, -5.36965e-05, 0.0119791, 4.21908, -2.1566e-07, 
0.04, -0.0317695, 3.0102, -0.000535211, -0.0639806, 1.72276, -5.46088e-05, 0.0161982, 4.17777, -2.13962e-07, 
0.041, -0.0287593, 3.03723, -0.000539458, -0.0622578, 1.75343, -5.54873e-05, 0.020376, 4.12853, -2.11842e-07, 
0.042, -0.0257221, 3.06106, -0.000543102, -0.0605044, 1.78323, -5.63314e-05, 0.0245045, 4.07151, -2.09304e-07, 
0.043, -0.0226611, 3.08166, -0.000546138, -0.0587212, 1.81214, -5.71404e-05, 0.028576, 4.00685, -2.06354e-07, 
0.044, -0.0195794, 3.09902, -0.000548561, -0.0569091, 1.84014, -5.79136e-05, 0.0325828, 3.93472, -2.02996e-07, 
0.045, -0.0164804, 3.11312, -0.000550367, -0.0550689, 1.86723, -5.86507e-05, 0.0365176, 3.85531, -1.99238e-07, 
