SV-ND.txt - Vessel Number 1
m = 1 A = 0.1 K = 0 y0 = -0.1 v0 = 0 h0 = 0
t yn vn hn
yBar = 0.01
deltaT = 0.005
0.71, 4.85261, 13.1574, 0
0.715, 4.9184, 13.2373, 0
0.72, 4.98458, 13.3171, 0
0.725, 5.05117, 13.3968, 0
0.73, 5.11815, 13.4764, 0
0.735, 5.18554, 13.5558, 0
0.74, 5.25331, 13.635, 0
0.745, 5.32149, 13.7142, 0
0.75, 5.39006, 13.7932, 0
0.755, 5.45903, 13.8721, 0
0.76, 5.52839, 13.9508, 0
0.765, 5.59814, 14.0294, 0
0.77, 5.66829, 14.1079, 0
0.775, 5.73883, 14.1862, 0
0.78, 5.80976, 14.2644, 0
0.785, 5.88108, 14.3425, 0
0.79, 5.95279, 14.4204, 0
0.795, 6.0249, 14.4982, 0
0.8, 6.09739, 14.5759, 0
0.805, 6.17027, 14.6534, 0
0.81, 6.24353, 14.7308, 0
0.815, 6.31719, 14.8081, 0
0.82, 6.39123, 14.8852, 0
0.825, 6.46565, 14.9622, 0
0.83, 6.54046, 15.039, 0
0.835, 6.61566, 15.1158, 0
0.84, 6.69124, 15.1923, 0
0.845, 6.7672, 15.2688, 0
0.85, 6.84354, 15.3451, 0
0.855, 6.92027, 15.4213, 0
0.86, 6.99738, 15.4973, 0
0.865, 7.07486, 15.5732, 0
0.87, 7.15273, 15.649, 0
0.875, 7.23097, 15.7246, 0
0.88, 7.3096, 15.8001, 0
0.885, 7.3886, 15.8755, 0
0.89, 7.46797, 15.9507, 0
0.895, 7.54773, 16.0258, 0
0.9, 7.62786, 16.1007, 0
0.905, 7.70836, 16.1755, 0
0.91, 7.78924, 16.2502, 0
0.915, 7.87049, 16.3248, 0
0.92, 7.95211, 16.3992, 0
0.925, 8.03411, 16.4734, 0
0.93, 8.11648, 16.5476, 0
0.935, 8.19921, 16.6216, 0
0.94, 8.28232, 16.6954, 0
0.945, 8.3658, 16.7692, 0
0.95, 8.44964, 16.8427, 0
0.955, 8.53386, 16.9162, 0
0.96, 8.61844, 16.9895, 0
0.965, 8.70339, 17.0627, 0
0.97, 8.7887, 17.1357, 0
0.975, 8.87438, 17.2086, 0
0.98, 8.96042, 17.2814, 0
0.985, 9.04683, 17.354, 0
0.99, 9.1336, 17.4265, 0
0.995, 9.22073, 17.4988, 0
