0, 0, 0, 0
0.05, 0, 0, 0.5
0.1, 0, 0.327, 0.75
0.15, 0.01635, 0.747429, 0.875
0.2, 0.0537214, 1.20095, 0.945675
0.25, 0.113769, 1.66421, 0.999698
0.3, 0.19698, 2.12673, 1.05673
0.35, 0.303316, 2.58379, 1.12686
0.4, 0.432506, 3.03359, 1.21509
0.45, 0.584185, 3.47595, 1.3238
0.5, 0.757983, 3.91148, 1.45399
0.55, 0.953557, 4.34122, 1.60599
0.6, 1.17062, 4.7663, 1.77977
0.65, 1.40893, 5.18784, 1.97519
0.7, 1.66832, 5.60683, 2.19206
0.75, 1.94867, 6.02415, 2.43019
0.8, 2.24987, 6.44051, 2.68943
0.85, 2.5719, 6.8565, 2.96965
0.9, 2.91472, 7.27258, 3.27078
0.95, 3.27835, 7.68913, 3.59275
1, 3.66281, 8.1064, 3.93555
1.05, 4.06813, 8.52463, 4.29918
1.1, 4.49436, 8.94395, 4.68365
1.15, 4.94156, 9.36449, 5.08901
1.2, 5.40978, 9.78631, 5.51528
1.25, 5.8991, 10.2095, 5.96253
1.3, 6.40957, 10.634, 6.43082
1.35, 6.94127, 11.0599, 6.92019
1.4, 7.49427, 11.4871, 7.43073
1.45, 8.06862, 11.9158, 7.9625
1.5, 8.66441, 12.3457, 8.51556
1.55, 9.2817, 12.777, 9.08999
1.6, 9.92055, 13.2096, 9.68584
1.65, 10.581, 13.6434, 10.3032
1.7, 11.2632, 14.0785, 10.9421
1.75, 11.9671, 14.5147, 11.6027
1.8, 12.6929, 14.9521, 12.2849
1.85, 13.4405, 15.3906, 12.9889
1.9, 14.21, 15.8302, 13.7147
1.95, 15.0015, 16.2709, 14.4623
2, 15.815, 16.7125, 15.2319
