0, -0.1, 0, 0, -0.1, 0, 0, -0.1, 0, 0, 
0.005, -0.1, 0.4905, -9e-05, -0.1, 0.24525, -8e-06, -0.1, 0.981, -4.75e-08, 
0.01, -0.0975475, 0.983957, -0.00017991, -0.0987738, 0.490484, -1.59992e-05, -0.095095, 1.9572, -9.5e-08, 
0.015, -0.0926277, 1.46693, -0.000267278, -0.0963213, 0.732541, -2.3875e-05, -0.085309, 2.87094, -1.40047e-07, 
0.02, -0.0852931, 1.92553, -0.000349638, -0.0926586, 0.968262, -3.15047e-05, -0.0709543, 3.66663, -1.80202e-07, 
0.025, -0.0756654, 2.34589, -0.000424581, -0.0878173, 1.19454, -3.87674e-05, -0.0526212, 4.29549, -2.13179e-07, 
0.03, -0.063936, 2.71476, -0.000489822, -0.0818446, 1.40835, -4.55453e-05, -0.0311437, 4.71946, -2.36989e-07, 
0.035, -0.0503622, 3.0201, -0.000543268, -0.0748029, 1.60682, -5.17252e-05, -0.0075464, 4.91362, -2.50061e-07, 
0.04, -0.0352617, 3.25157, -0.000583087, -0.0667688, 1.78726, -5.72003e-05, 0.0170217, 4.86692, -2.51334e-07, 
0.045, -0.0190039, 3.40109, -0.000607766, -0.0578324, 1.9472, -6.18715e-05, 0.0413563, 4.58149, -2.40323e-07, 
0.05, -0.00199842, 3.4632, -0.000616162, -0.0480965, 2.08441, -6.56485e-05, 0.0642638, 4.0708, -2.17145e-07, 
0.055, 0.0153176, 3.43525, -0.000607544, -0.0376744, 2.19699, -6.84516e-05, 0.0846178, 3.35748, -1.82513e-07, 
0.06, 0.0324938, 3.3175, -0.000581619, -0.0266895, 2.28331, -7.02122e-05, 0.101405, 2.47098, -1.37704e-07, 
0.065, 0.0490813, 3.11301, -0.000538544, -0.0152729, 2.34211, -7.08741e-05, 0.11376, 1.44564, -8.45013e-08, 
0.07, 0.0646464, 2.82737, -0.000478924, -0.00356237, 2.37247, -7.03943e-05, 0.120988, 0.319182, -2.51213e-08, 
0.075, 0.0787832, 2.4684, -0.000403799, 0.00829998, 2.37383, -6.87435e-05, 0.122584, -0.868229, 3.78729e-08, 
0.08, 0.0911252, 2.04571, -0.000314612, 0.0201691, 2.346, -6.59067e-05, 0.118243, -2.067, 1.01665e-07, 
0.085, 0.101354, 1.57023, -0.000213172, 0.0318991, 2.28914, -6.18832e-05, 0.107908, -3.20558, 1.63286e-07, 
0.09, 0.109205, 1.05383, -0.000101605, 0.0433448, 2.20379, -5.6687e-05, 0.0918802, -4.21274, 2.1974e-07, 
0.095, 0.114474, 0.508868, 1.77016e-05, 0.0543638, 2.09082, -5.03469e-05, 0.0708164, -5.02531, 2.6818e-07, 
0.1, 0.117018, -0.0521078, 0.000142158, 0.0648179, 1.95143, -4.29055e-05, 0.0456899, -5.59371, 3.06088e-07, 
0.105, 0.116758, -0.616656, 0.000269034, 0.0745751, 1.78714, -3.44194e-05, 0.0177213, -5.88546, 3.31433e-07, 
0.11, 0.113675, -1.17085, 0.000395523, 0.0835108, 1.59976, -2.49585e-05, -0.011706, -5.88611, 3.42794e-07, 
0.115, 0.10782, -1.70018, 0.000518802, 0.0915096, 1.39137, -1.46049e-05, -0.0411365, -5.59805, 3.39441e-07, 
0.12, 0.0993194, -2.19125, 0.000636104, 0.0984664, 1.16429, -3.45247e-06, -0.0691268, -5.03784, 3.21372e-07, 
0.125, 0.0883631, -2.63212, 0.000744787, 0.104288, 0.921044, 8.39452e-06, -0.094316, -4.23286, 2.89309e-07, 
0.13, 0.0752025, -3.01258, 0.000842405, 0.108893, 0.664367, 2.08225e-05, -0.11548, -3.21808, 2.4465e-07, 
0.135, 0.0601396, -3.32424, 0.000926765, 0.112215, 0.397135, 3.37097e-05, -0.131571, -2.0335, 1.8941e-07, 
0.14, 0.0435184, -3.5606, 0.000995978, 0.114201, 0.122359, 4.69278e-05, -0.141738, -0.722158, 1.26125e-07, 
0.145, 0.0257154, -3.71702, 0.0010485, 0.114812, -0.156851, 6.03432e-05, -0.145349, 0.670869, 5.77556e-08, 
0.15, 0.00713028, -3.79061, 0.00108317, 0.114028, -0.437256, 7.38184e-05, -0.141995, 2.09448, -1.24189e-08, 
0.155, -0.0118228, -3.78017, 0.00109921, 0.111842, -0.715282, 8.72138e-05, -0.131522, 3.46551, -8.09162e-08, 
0.16, -0.0307236, -3.68602, 0.00109629, 0.108265, -0.987321, 0.000100389, -0.114195, 4.69572, -1.44177e-07, 
0.165, -0.0491537, -3.5099, 0.00107447, 0.103329, -1.24981, 0.000113206, -0.0907161, 5.70574, -1.98775e-07, 
0.17, -0.0667032, -3.25487, 0.00103424, 0.0970798, -1.49931, 0.000125527, -0.0621874, 6.43291, -2.41632e-07, 
0.175, -0.0829776, -2.92516, 0.000976507, 0.0895832, -1.73251, 0.000137223, -0.0300228, 6.83608, -2.70226e-07, 
0.18, -0.0976034, -2.52615, 0.000902553, 0.0809207, -1.94632, 0.000148167, 0.00415757, 6.89694, -2.82737e-07, 
0.185, -0.110234, -2.06428, 0.000814047, 0.0711891, -2.13789, 0.000158245, 0.0386423, 6.61829, -2.78158e-07, 
0.19, -0.120556, -1.54705, 0.000712999, 0.0604996, -2.30468, 0.000167348, 0.0717337, 6.02016, -2.56337e-07, 
0.195, -0.128291, -0.982965, 0.000601731, 0.0489763, -2.44442, 0.000175381, 0.101835, 5.13519, -2.1797e-07, 
0.2, -0.133206, -0.381568, 0.000482838, 0.0367542, -2.55524, 0.000182261, 0.127511, 4.00429, -1.64553e-07, 
0.205, -0.135113, 0.246576, 0.00035915, 0.023978, -2.63559, 0.000187918, 0.147532, 2.6732, -9.82974e-08, 
0.21, -0.133881, 0.889585, 0.000233677, 0.0108, -2.68433, 0.000192297, 0.160898, 1.19015, -2.20314e-08, 
0.215, -0.129433, 1.53158, 0.000109563, -0.00262161, -2.70071, 0.000195358, 0.166849, -0.395353, 6.09176e-08, 
0.22, -0.121775, 2.15483, -9.97928e-06, -0.0161252, -2.68436, 0.000197076, 0.164872, -2.03134, 1.46842e-07, 
0.225, -0.111001, 2.74101, -0.000121744, -0.029547, -2.63533, 0.000197444, 0.154715, -3.62805, 2.31778e-07, 
0.23, -0.0972955, 3.27196, -0.000222623, -0.0427236, -2.55402, 0.00019647, 0.136575, -5.07992, 3.11635e-07, 
0.235, -0.0809357, 3.73045, -0.000309696, -0.0554937, -2.44123, 0.000194178, 0.111175, -6.29061, 3.82423e-07, 
0.24, -0.0622834, 4.10109, -0.000380322, -0.0676998, -2.29812, 0.000190609, 0.0797224, -7.18331, 4.4051e-07, 
0.245, -0.041778, 4.37108, -0.000432225, -0.0791904, -2.12618, 0.00018582, 0.0438058, -7.70733, 4.82871e-07, 
0.25, -0.0199226, 4.5309, -0.000463571, -0.0898213, -1.92726, 0.000179882, 0.00526919, -7.84003, 5.07274e-07, 
