ThreeVessels.txt - Vessel Number 3
m = 50 A = 10 K = 1 y0 = -0.1 v0 = 0 h0 = 0
t yn vn hn
0, -0.1, 0, 0
0.01, 0.0544983, 0.481498, -3.00191e-08
0.02, 0.204082, 0.656799, 9.08946e-08
0.03, 0.343853, 0.817413, 3.5728e-07
0.04, 0.478072, 0.969123, 7.61191e-07
0.05, 0.608797, 1.11467, 1.29796e-06
0.06, 0.737195, 1.25558, 1.9646e-06
0.07, 0.863996, 1.39283, 2.75909e-06
0.08, 0.989687, 1.52707, 3.68003e-06
0.09, 1.11461, 1.65876, 4.72645e-06
0.1, 1.23902, 1.78823, 5.89771e-06
0.11, 1.36311, 1.91575, 7.19335e-06
0.12, 1.48701, 2.04151, 8.61312e-06
0.13, 1.61085, 2.16567, 1.01569e-05
0.14, 1.73472, 2.28837, 1.18246e-05
0.15, 1.85868, 2.40971, 1.36163e-05
0.16, 1.9828, 2.52978, 1.55322e-05
0.17, 2.10712, 2.64865, 1.75724e-05
0.18, 2.23169, 2.76639, 1.97371e-05
0.19, 2.35655, 2.88305, 2.20266e-05
0.2, 2.48171, 2.99869, 2.44412e-05
0.21, 2.6072, 3.11333, 2.69811e-05
0.22, 2.73305, 3.22703, 2.96469e-05
0.23, 2.85927, 3.3398, 3.24387e-05
0.24, 2.98587, 3.45167, 3.5357e-05
0.25, 3.11287, 3.56268, 3.84022e-05
0.26, 3.24027, 3.67285, 4.15747e-05
0.27, 3.36808, 3.78218, 4.48748e-05
0.28, 3.49632, 3.89071, 4.8303e-05
0.29, 3.62498, 3.99845, 5.18597e-05
0.3, 3.75407, 4.10541, 5.55453e-05
0.31, 3.88359, 4.21161, 5.93603e-05
0.32, 4.01355, 4.31705, 6.33051e-05
0.33, 4.14395, 4.42176, 6.73802e-05
0.34, 4.27478, 4.52573, 7.15859e-05
0.35, 4.40605, 4.62898, 7.59227e-05
0.36, 4.53776, 4.73152, 8.03911e-05
0.37, 4.66991, 4.83336, 8.49914e-05
0.38, 4.80249, 4.93449, 8.97241e-05
0.39, 4.93551, 5.03493, 9.45898e-05
0.4, 5.06896, 5.13469, 9.95886e-05
0.41, 5.20284, 5.23377, 0.000104721
0.42, 5.33715, 5.33217, 0.000109988
0.43, 5.47188, 5.4299, 0.000115389
0.44, 5.60704, 5.52697, 0.000120926
0.45, 5.74261, 5.62337, 0.000126597
0.46, 5.8786, 5.71911, 0.000132405
0.47, 6.015, 5.8142, 0.000138349
0.48, 6.15181, 5.90864, 0.000144429
0.49, 6.28902, 6.00243, 0.000150647
0.5, 6.42663, 6.09557, 0.000157002
0.51, 6.56464, 6.18807, 0.000163495
0.52, 6.70303, 6.27993, 0.000170126
0.53, 6.84181, 6.37114, 0.000176895
0.54, 6.98097, 6.46172, 0.000183804
0.55, 7.1205, 6.55166, 0.000190852
0.56, 7.26041, 6.64097, 0.00019804
0.57, 7.40068, 6.72965, 0.000205368
0.58, 7.54131, 6.81769, 0.000212836
0.59, 7.6823, 6.9051, 0.000220446
0.6, 7.82363, 6.99189, 0.000228196
0.61, 7.96531, 7.07804, 0.000236089
0.62, 8.10733, 7.16357, 0.000244123
0.63, 8.24968, 7.24847, 0.000252299
0.64, 8.39235, 7.33274, 0.000260618
0.65, 8.53535, 7.41639, 0.000269079
0.66, 8.67866, 7.49941, 0.000277684
0.67, 8.82228, 7.58181, 0.000286432
0.68, 8.96621, 7.66358, 0.000295325
0.69, 9.11043, 7.74472, 0.000304361
0.7, 9.25494, 7.82524, 0.000313542
0.71, 9.39973, 7.90514, 0.000322867
0.72, 9.5448, 7.98441, 0.000332337
0.73, 9.69015, 8.06306, 0.000341953
0.74, 9.83576, 8.14108, 0.000351714
0.75, 9.98163, 8.21848, 0.000361621
0.76, 10.1277, 8.29525, 0.000371674
0.77, 10.2741, 8.37139, 0.000381873
0.78, 10.4207, 8.44691, 0.000392219
0.79, 10.5676, 8.5218, 0.000402712
0.8, 10.7146, 8.59606, 0.000413351
0.81, 10.8619, 8.6697, 0.000424138
0.82, 11.0094, 8.74271, 0.000435072
